id,artistName,endTime,msPlayed,trackName
1758,Alan Walker,2023-11-21 20:00:00,73653,Hero (feat. Sasha Alex Sloan) [VIP Mix]
1759,Yuka,2023-11-21 21:13:00,284280,アシタカとサン(もののけ姫より)
1760,α Healing,2023-11-21 21:17:00,243382,もののけ姫（もののけ姫より）
1761,ヒーリング・ライフ,2023-11-21 21:24:00,400734,アシタカせっ記(『もののけ姫』より)(ピアノ)
1762,α Healing,2023-11-21 21:27:00,207767,いつも何度でも（千と千尋の神隠しより）
1763,α Healing,2023-11-21 21:31:00,233094,風の伝説（風の谷のナウシカより）
1764,α Healing,2023-11-21 21:35:00,239037,となりのトトロ（となりのトトロより）
1765,α Healing,2023-11-21 21:40:00,256115,やさしさに包まれたなら（魔女の宅急便より）
1766,α Healing,2023-11-21 21:44:00,247408,人生のメリーゴーランド（ハウルの動く城より）
1767,Avicii,2023-11-22 09:43:00,928,Without You (feat. Sandro Cavazza)
1768,Selena Gomez,2023-11-22 09:43:00,1602,Back To You - From 13 Reasons Why – Season 2 Soundtrack
1769,Selena Gomez,2023-11-22 09:43:00,928,Back To You - From 13 Reasons Why – Season 2 Soundtrack
1770,α Healing,2023-11-22 09:43:00,20110,海の見える街（魔女の宅急便より）
1771,Ariana Grande,2023-11-22 09:43:00,0,One Last Time
1772,Olivia O'Brien,2023-11-22 09:43:00,417,hate u love u
1773,Ariana Grande,2023-11-22 09:47:00,197280,One Last Time
1774,Avicii,2023-11-22 09:50:00,181672,Without You (feat. Sandro Cavazza)
1775,Tate McRae,2023-11-22 10:47:00,110243,she's all i wanna be
1776,Tom Grennan,2023-11-22 10:51:00,226268,Little Bit of Love
1777,Alessia Cara,2023-11-22 10:55:00,230240,Scars To Your Beautiful
1778,Shawn Mendes,2023-11-22 10:58:00,172266,When You're Gone
1779,Kygo,2023-11-22 10:58:00,18513,Lose Somebody
1780,Becky Hill,2023-11-22 11:01:00,160766,Remember
1781,Marshmello,2023-11-22 11:03:00,154983,Leave Before You Love Me (with Jonas Brothers)
1782,David Guetta,2023-11-22 11:07:00,245040,Titanium (feat. Sia)
1783,Jonas Blue,2023-11-22 11:10:00,188894,Don’t Wake Me Up
1784,Loreen,2023-11-22 11:14:00,183374,Tattoo
1785,The Weeknd,2023-11-22 11:17:00,191013,Save Your Tears (with Ariana Grande) (Remix)
1786,Justin Bieber,2023-11-22 11:20:00,190779,Anyone
1787,Sam Fischer,2023-11-22 11:23:00,194853,This City
1788,Tones And I,2023-11-22 11:26:00,178156,Fly Away
1789,Adele,2023-11-22 11:30:00,225148,Oh My God
1790,OneRepublic,2023-11-22 11:32:00,148485,I Ain't Worried
1791,Ed Sheeran,2023-11-22 11:35:00,185486,Afterglow
1792,Alesso,2023-11-22 11:37:00,0,Heroes (we could be)
1793,The Chainsmokers,2023-11-22 11:38:00,92800,Something Just Like This
1794,Naeleck,2023-11-22 11:40:00,6801,Creep
1795,Love Harder,2023-11-22 11:40:00,132858,The Love Songs
1796,Naeleck,2023-11-22 11:40:00,3754,All My Heroes - Curbi Remix
1797,Myke Towers,2023-11-22 11:44:00,197920,LALA
1798,Dramatic Violin,2023-11-22 11:46:00,111063,In This Shirt (Violin)
1799,Love Harder,2023-11-22 11:48:00,132858,The Love Songs
1800,Naeleck,2023-11-22 11:51:00,203225,Creep
1801,Naeleck,2023-11-22 11:55:00,182431,All My Heroes - Curbi Remix
1802,Zafrir,2023-11-22 11:57:00,101520,Boom Boom Pow
1803,Naeleck,2023-11-22 11:57:00,1109,Creep
1804,Naeleck,2023-11-22 11:57:00,533,All My Heroes - Curbi Remix
1805,Sia,2023-11-22 11:59:00,960,Unstoppable
1806,Zafrir,2023-11-22 11:59:00,682,Boom Boom Pow
1807,The Chainsmokers,2023-11-22 11:59:00,1087,See You Again
1808,Naeleck,2023-11-22 11:59:00,4667,Creep
1809,Love Harder,2023-11-22 11:59:00,132858,The Love Songs
1810,Riton,2023-11-22 11:59:00,576,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
1811,Naeleck,2023-11-22 11:59:00,768,All My Heroes - Curbi Remix
1812,Vicetone,2023-11-22 11:59:00,533,Astronomia
1813,Bad Bunny,2023-11-22 12:03:00,1386,Party
1814,ILLENIUM,2023-11-22 12:03:00,204224,Luv Me a Little
1815,Bad Bunny,2023-11-22 12:07:00,258298,Ojitos Lindos
1816,Rosie Darling,2023-11-22 12:08:00,60731,Reruns
1817,kenzie,2023-11-22 12:11:00,142909,sickly sweet - Alan Walker Remix
1818,Alan Walker,2023-11-22 12:13:00,174414,Hero (feat. Sasha Alex Sloan) [VIP Mix]
1819,Lvly,2023-11-22 12:14:00,5717,Next to Me (Acoustic Version)
1820,Bad Bunny,2023-11-22 12:17:00,203200,LA NOCHE DE ANOCHE
1821,Frédéric Chopin,2023-11-22 12:24:00,438006,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2"
1822,KAROL G,2023-11-22 12:24:00,1514,PROVENZA
1823,MNTN RVR,2023-11-22 12:24:00,1194,Tell Me When
1824,Selena Gomez,2023-11-22 12:28:00,206458,Lose You To Love Me
1825,Selena Gomez & The Scene,2023-11-22 12:29:00,88529,Who Says
1826,Selena Gomez & The Scene,2023-11-22 12:33:00,194862,Who Says
1827,Lonely in the Rain,2023-11-22 12:35:00,140880,In Love Again
1828,ayokay,2023-11-22 12:38:00,188026,The Shine (feat. Chelsea Cutler)
1829,Horizon Blue,2023-11-22 12:40:00,139636,Need You
1830,Emilia Jones,2023-11-22 12:45:00,279746,Both Sides Now
1831,Emma Stone,2023-11-22 12:51:00,225467,Audition (The Fools Who Dream)
1832,Carla Bruni,2023-11-22 12:54:00,211720,The Winner Takes It All
1833,Grand Corps Malade,2023-11-22 12:59:00,270000,Mais je t'aime
1834,Carla Bruni,2023-11-22 12:59:00,2069,Chez Keith et Anita
1835,Falguni Pathak,2023-11-22 12:59:00,4586,Saawan Mein
1836,Grand Corps Malade,2023-11-22 13:03:00,270000,Mais je t'aime
1837,Grand Corps Malade,2023-11-22 13:04:00,3200,Mais je t'aime
1838,Falguni Pathak,2023-11-22 13:04:00,7537,Saawan Mein
1839,Grand Corps Malade,2023-11-22 13:11:00,71635,Mais je t'aime
1840,Jérémy Frerot,2023-11-22 13:11:00,3136,Tu donnes
1841,Yseult,2023-11-22 13:12:00,55285,INDÉLÉBILE
1842,Grand Corps Malade,2023-11-22 13:17:00,270000,Mais je t'aime
1843,Jérémy Frerot,2023-11-22 13:17:00,5724,Tu donnes
1844,Yseult,2023-11-22 13:19:00,170573,INDÉLÉBILE
1845,Noé Preszow,2023-11-22 13:23:00,214360,Que tout s'danse
1846,Guillaume Grand,2023-11-22 13:27:00,226093,Toi et moi
1847,Barbara Pravi,2023-11-22 13:30:00,177426,Voilà
1848,Iliona,2023-11-22 13:33:00,179880,Moins joli
1849,Jérémy Frerot,2023-11-22 13:36:00,184520,Revoir
1850,Georgio,2023-11-22 13:40:00,218926,Concept flou
1851,Therapie TAXI,2023-11-22 13:43:00,188760,Blesse-moi
1852,Léa Castel,2023-11-22 13:46:00,202666,À cause de toi
1853,Pomme,2023-11-22 13:49:00,200373,J'suis pas dupe
1854,Poupie,2023-11-22 13:50:00,49872,Ne m'invite pas
1855,Grand Corps Malade,2023-11-22 13:55:00,270000,Mais je t'aime
1856,Jérémy Frerot,2023-11-22 13:55:00,2801,Tu donnes
1857,Yseult,2023-11-22 13:58:00,170573,INDÉLÉBILE
1858,Noé Preszow,2023-11-22 14:01:00,214360,Que tout s'danse
1859,Guillaume Grand,2023-11-22 14:05:00,226093,Toi et moi
1860,Iliona,2023-11-22 14:22:00,11221,Moins joli
1861,Barbara Pravi,2023-11-22 14:22:00,77748,Voilà
1862,Grand Corps Malade,2023-11-22 14:23:00,5578,Mais je t'aime
1863,Cigarettes After Sex,2023-11-22 14:23:00,11253,Cry
1864,Grand Corps Malade,2023-11-22 14:30:00,270000,Mais je t'aime
1865,Jérémy Frerot,2023-11-22 14:30:00,2588,Tu donnes
1866,Yseult,2023-11-22 14:33:00,170573,INDÉLÉBILE
1867,Noé Preszow,2023-11-22 14:37:00,214360,Que tout s'danse
1868,Guillaume Grand,2023-11-22 14:40:00,226093,Toi et moi
1869,Barbara Pravi,2023-11-22 14:43:00,138609,Voilà
1870,Mauve,2023-11-22 14:45:00,151794,Like a Dream
1871,Mauve,2023-11-22 14:48:00,140526,Take Me Dancing
1872,Mauve,2023-11-22 14:50:00,134230,When the Sun Goes Down
1873,Mauve,2023-11-22 14:52:00,157837,The Sun
1874,Mauve,2023-11-22 14:55:00,150256,Live a Life You Will Remember
1875,Mauve,2023-11-22 14:58:00,155217,By My Side
1876,SRTW,2023-11-22 15:00:00,140608,Falling
1877,Mauve,2023-11-22 15:02:00,143500,Travel
1878,Mauve,2023-11-22 15:05:00,164024,Sweet Child O' Mine
1879,Mauve,2023-11-22 15:07:00,136595,Lighthouse
1880,Mauve,2023-11-22 15:10:00,143500,Travel
1881,Mauve,2023-11-22 15:12:00,164024,Sweet Child O' Mine
1882,Mauve,2023-11-22 15:15:00,159642,Not Alone
1883,Bad Bunny,2023-11-22 15:18:00,11744,Ojitos Lindos
1884,Rosie Darling,2023-11-22 15:18:00,618,Reruns
1885,Mauve,2023-11-22 15:18:00,73978,Live a Life You Will Remember
1886,Alan Walker,2023-11-22 15:21:00,179052,"Alone, Pt. II"
1887,Sam Smith,2023-11-22 15:24:00,193795,To Die For
1888,Haley Joelle,2023-11-22 15:25:00,15346,Memory Lane
1889,Jeremy Zucker,2023-11-22 15:45:00,57085,better off
1890,Mauve,2023-11-22 15:48:00,151794,Like a Dream
1891,Mauve,2023-11-22 15:50:00,140526,Take Me Dancing
1892,Mauve,2023-11-22 15:52:00,134230,When the Sun Goes Down
1893,Mauve,2023-11-22 15:55:00,157837,The Sun
1894,Mauve,2023-11-22 15:58:00,150256,Live a Life You Will Remember
1895,Mauve,2023-11-22 16:00:00,155217,By My Side
1896,SRTW,2023-11-22 16:03:00,140608,Falling
1897,Mauve,2023-11-22 16:05:00,143500,Travel
1898,Mauve,2023-11-22 16:08:00,164024,Sweet Child O' Mine
1899,Mauve,2023-11-22 16:10:00,136595,Lighthouse
1900,Mauve,2023-11-22 16:12:00,143500,Travel
1901,Mauve,2023-11-22 16:15:00,164024,Sweet Child O' Mine
1902,Mauve,2023-11-22 16:18:00,159642,Not Alone
1903,Mauve,2023-11-22 16:20:00,150256,Live a Life You Will Remember
1904,Mauve,2023-11-22 16:23:00,136410,Somebody Like You
1905,Mauve,2023-11-22 16:26:00,13470,The Sun - Slowed & Reverbed
1906,Mauve,2023-11-22 16:26:00,34666,Summer Stars - Slowed & Reverbed
1907,Mauve,2023-11-22 16:26:00,180000,Malibu (feat. kaii) - Slowed & Reverbed
1908,Mauve,2023-11-22 16:27:00,5162,Peace of Mind - Slowed & Reverbed
1909,Mauve,2023-11-22 16:29:00,151794,Like a Dream
1910,Mauve,2023-11-22 16:31:00,140526,Take Me Dancing
1911,Mauve,2023-11-22 16:34:00,134230,When the Sun Goes Down
1912,Mauve,2023-11-22 16:36:00,157837,The Sun
1913,Mauve,2023-11-22 16:39:00,150256,Live a Life You Will Remember
1914,Nu Aspect,2023-11-22 16:45:00,6368,Miss You
1915,Cigarettes After Sex,2023-11-22 16:45:00,30400,Apocalypse
1916,Mauve,2023-11-22 16:45:00,6085,By My Side
1917,Nu Aspect,2023-11-22 16:48:00,194107,Miss You
1918,Jane Good,2023-11-22 16:51:00,125347,The One
1919,rayn,2023-11-22 16:53:00,134923,feelings
1920,Lavern,2023-11-22 16:55:00,142674,Sunshine
1921,Y.V.E. 48,2023-11-22 16:58:00,146896,Would You
1922,Nu Aspect,2023-11-22 17:00:00,148893,Something Real
1923,Little Venice,2023-11-22 17:02:00,119143,Take It Back
1924,Marc Benjamin,2023-11-22 17:05:00,154500,Light A Fire
1925,Moonlight,2023-11-22 17:07:00,130548,Ocean Eyes
1926,Angrybaby,2023-11-22 17:10:00,174545,HOLD YOU
1927,AVAION,2023-11-22 17:13:00,185520,Keep On Dancing
1928,Nu Aspect,2023-11-22 17:16:00,162603,Run Deep
1929,Lynnic,2023-11-22 17:18:00,136097,On My Mind
1930,ItsArius,2023-11-22 17:20:00,151463,Late Nights
1931,Ruffnux,2023-11-22 17:23:00,145575,Out of Body
1932,MALOYA,2023-11-22 17:25:00,138782,Without You
1933,Sub Focus,2023-11-22 17:28:00,176548,I Found You (feat. Hayla)
1934,Nu Aspect,2023-11-22 17:31:00,192122,Afterlife
1935,Monomy,2023-11-22 17:34:00,162439,Breathe Again
1936,ItsArius,2023-11-22 17:36:00,141910,Cornfield Chase
1937,rayn,2023-11-22 17:38:00,115000,5 feet away
1938,BUNT.,2023-11-22 17:57:00,105930,Lose It All (I Don't Wanna)
1939,Lyrah,2023-11-22 18:00:00,159000,In the Leaves
1940,Nu Aspect,2023-11-22 18:04:00,191166,Sinner
1941,Lavern,2023-11-22 18:06:00,140000,Move Me
1942,Amés,2023-11-22 18:08:00,142258,Loving You More
1943,Keanler,2023-11-22 18:12:00,192566,Take You Further
1944,Rayasa,2023-11-22 18:14:00,116125,Moonlight
1945,PALASTIC,2023-11-22 18:16:00,149374,Through the Fire
1946,Nu Aspect,2023-11-22 18:19:00,159586,If You Wanna
1947,Lavern,2023-11-22 18:20:00,70816,Human
1948,Nu Aspect,2023-11-22 18:23:00,194107,Miss You
1949,Jane Good,2023-11-22 18:25:00,125347,The One
1950,rayn,2023-11-22 18:27:00,134923,feelings
1951,Lavern,2023-11-22 18:30:00,142674,Sunshine
1952,Y.V.E. 48,2023-11-22 18:31:00,78792,Would You
1953,Lyrah,2023-11-22 18:34:00,159000,In the Leaves
1954,Sheena Ringo,2023-11-22 18:34:00,15422,長く短い祭
1955,Nu Aspect,2023-11-22 18:37:00,194107,Miss You
1956,Jane Good,2023-11-22 18:39:00,125347,The One
1957,rayn,2023-11-22 19:20:00,47116,feelings
1958,Lyrah,2023-11-22 19:23:00,159000,In the Leaves
1959,Sheena Ringo,2023-11-22 19:23:00,10345,長く短い祭
1960,Lyrah,2023-11-22 19:25:00,159000,In the Leaves
1961,Nu Aspect,2023-11-22 19:29:00,194107,Miss You
1962,Friends & I,2023-11-22 19:30:00,52922,Does It Mean I Love U
1963,Romy,2023-11-22 19:32:00,161600,One Last Try
1964,Romy,2023-11-22 19:34:00,88769,Strong
1965,Romy,2023-11-22 19:36:00,161600,One Last Try
1966,Lyrah,2023-11-22 19:37:00,10517,In the Leaves
1967,Romy,2023-11-22 19:37:00,10155,Strong
1968,Lyrah,2023-11-22 19:39:00,159000,In the Leaves
1969,Nu Aspect,2023-11-22 19:43:00,194107,Miss You
1970,Friends & I,2023-11-22 19:43:00,2607,Does It Mean I Love U
1971,Coffee Cub,2023-11-22 19:45:00,141453,I Need You
1972,Tim Olsson,2023-11-22 19:48:00,146339,Sweet Escape
1973,Luca,2023-11-22 19:50:00,138000,Keep You Away
1974,rayn,2023-11-22 19:52:00,124019,crazy for your love
1975,Nu Aspect,2023-11-22 19:54:00,148893,Something Real
1976,le moon,2023-11-22 19:55:00,32746,Your Body
1977,Coffee Cub,2023-11-22 19:57:00,145833,Ibiza
1978,Lavern,2023-11-22 20:00:00,142674,Sunshine
1979,Tom Kha,2023-11-22 20:02:00,148000,Eyes On Me
1980,Lost In Pacific,2023-11-22 20:05:00,150545,Beside Me
1981,Little Venice,2023-11-22 20:06:00,46829,Take It Back
1982,Kidswaste,2023-11-22 20:08:00,157783,Home
1983,Y.V.E. 48,2023-11-22 20:11:00,140357,All This Time
1984,Coffee Cub,2023-11-22 20:13:00,163448,No Need to Worry
1985,Lavern,2023-11-22 20:22:00,48438,Got Me Like
1986,Lyrah,2023-11-22 20:52:00,155306,Are You All Alone?
1987,Ennio Morricone,2023-11-22 20:54:00,150000,Cinema Paradiso (Main Theme)
1988,Ennio Morricone,2023-11-22 20:57:00,140200,Maturity
1989,Ennio Morricone,2023-11-22 20:58:00,93466,Love Theme
1990,Ennio Morricone,2023-11-22 21:00:00,135226,Childhood and Manhood
1991,Ennio Morricone,2023-11-22 21:02:00,79533,While Thinking About Her Again
1992,Ennio Morricone,2023-11-22 21:05:00,168866,Love Theme (2nd Version)
1993,Ennio Morricone,2023-11-22 21:06:00,102600,Toto and Alfredo
1994,Ennio Morricone,2023-11-22 21:11:00,258000,After The Destruction (Extended Version)
1995,Ennio Morricone,2023-11-22 21:15:00,249026,Love Theme For Nata
1996,Ennio Morricone,2023-11-22 21:22:00,117195,Visit to the Cinema
1997,Kris Bowers,2023-11-22 21:28:00,213920,A Grand Finish
1998,John Debney,2023-11-22 21:29:00,65720,A New Mia - Score
1999,Stuart Earl,2023-11-22 21:31:00,87949,Clifftop Prelude
2000,William Ross,2023-11-22 21:33:00,120960,A King's Sadness
2001,Ari Posner,2023-11-22 21:34:00,61826,Kindred Spirits
2002,Kris Bowers,2023-11-22 21:35:00,74885,Game Over - From the Netflix Series “Bridgerton Season Two”
2003,Stephen Warbeck,2023-11-22 21:36:00,70313,Alone
2004,Fernando Velázquez,2023-11-22 21:38:00,95280,Big Dreams
2005,Jordan Seigel,2023-11-22 21:39:00,79640,Eloise
2006,Carlos Rafael Rivera,2023-11-22 21:41:00,137454,Ceiling Games
2007,Ari Posner,2023-11-22 21:43:00,76453,Passage Of Time
2008,Kris Bowers,2023-11-22 21:44:00,58026,Call Me Simon
2009,William Ross,2023-11-22 21:45:00,62373,Young Macy
2010,Steven Price,2023-11-22 21:46:00,77880,You Stop My Heart
2011,Jordan Seigel,2023-11-22 21:48:00,127841,One More Journey
2012,Steve Horner,2023-11-22 21:51:00,189229,Diamonds
2013,Kris Bowers,2023-11-22 21:52:00,61321,A Gift For Edwina - From the Netflix Series “Bridgerton Season Two”
2014,Ari Posner,2023-11-22 21:53:00,53360,Dearest Diana
2015,Grand Corps Malade,2023-11-22 22:00:00,3065,Mais je t'aime
2016,Lyrah,2023-11-22 22:00:00,159000,In the Leaves
2017,Sheena Ringo,2023-11-22 22:00:00,12350,長く短い祭
2018,Romy,2023-11-22 22:03:00,161600,One Last Try
2019,Dramatic Violin,2023-11-22 22:04:00,1114,In This Shirt (Violin)
2020,Romy,2023-11-22 22:04:00,27281,Strong
2021,Naeleck,2023-11-22 22:06:00,32454,Creep
2022,Love Harder,2023-11-22 22:06:00,132858,The Love Songs
2023,Zafrir,2023-11-22 22:07:00,1416,Boom Boom Pow
2024,Naeleck,2023-11-22 22:07:00,32182,All My Heroes - Curbi Remix
2025,Riton,2023-11-22 22:10:00,169153,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
2026,Love Harder,2023-11-22 22:12:00,2275,The Love Songs
2027,Vicetone,2023-11-22 22:12:00,106408,Astronomia
2028,Bad Bunny,2023-11-22 22:16:00,258298,Ojitos Lindos
2029,Rosie Darling,2023-11-22 22:18:00,146253,Reruns
2030,Alan Walker,2023-11-22 22:21:00,179052,"Alone, Pt. II"
2031,Sam Smith,2023-11-22 22:25:00,193795,To Die For
2032,Haley Joelle,2023-11-22 22:27:00,154000,Memory Lane
2033,Carlos Rafael Rivera,2023-11-22 22:44:00,33741,You're Gloating
2034,Beyoncé,2023-11-22 23:23:00,4565,Halo
2035,Whitney Houston,2023-11-22 23:23:00,6378,I Will Always Love You
2036,JP Saxe,2023-11-22 23:23:00,5610,If the World Was Ending (feat. Julia Michaels)
2037,Benjamine Leroy Quartet,2023-11-22 23:26:00,187004,My Sweetest You
2038,6th Street Jazz,2023-11-22 23:30:00,251736,A Bite-Sized Romance
2039,Trio Del Norte,2023-11-22 23:34:00,207931,Right Now Right Here
2040,Annie Berenson,2023-11-22 23:37:00,205443,Clear Out
2041,Nouvelle Marée,2023-11-22 23:40:00,205823,Bluesette
2042,Charles Daisey & Friends,2023-11-22 23:42:00,86813,That’s gotta be it
2043,Yuka,2023-11-22 23:47:00,284280,アシタカとサン(もののけ姫より)
2044,α Healing,2023-11-22 23:51:00,243382,もののけ姫（もののけ姫より）
2045,ヒーリング・ライフ,2023-11-22 23:57:00,400734,アシタカせっ記(『もののけ姫』より)(ピアノ)
2046,α Healing,2023-11-23 00:01:00,207767,いつも何度でも（千と千尋の神隠しより）
2047,α Healing,2023-11-23 00:05:00,233094,風の伝説（風の谷のナウシカより）
2048,α Healing,2023-11-23 00:09:00,239037,となりのトトロ（となりのトトロより）
2049,α Healing,2023-11-23 00:11:00,147456,やさしさに包まれたなら（魔女の宅急便より）
2050,α Healing,2023-11-23 00:12:00,55445,人生のメリーゴーランド（ハウルの動く城より）
2051,α Healing,2023-11-23 00:14:00,32016,海の見える街（魔女の宅急便より）
2052,中村佳穂,2023-11-23 00:16:00,142837,Faces in the Rain
2053,Ludvig Forssell,2023-11-23 00:19:00,182430,Skies of Song
2054,Eason Chan,2023-11-23 00:24:00,248040,黃金時代
2055,per se,2023-11-23 00:28:00,254421,Wonderline
2056,Leslie Cheung,2023-11-23 00:31:00,206963,追
2057,Ennio Morricone,2023-11-23 00:34:00,150000,Cinema Paradiso (Main Theme)
2058,Ennio Morricone,2023-11-23 00:36:00,140200,Maturity
2059,Ennio Morricone,2023-11-23 00:38:00,93466,Love Theme
2060,Ennio Morricone,2023-11-23 00:40:00,135226,Childhood and Manhood
2061,Ennio Morricone,2023-11-23 00:41:00,79533,While Thinking About Her Again
2062,Ennio Morricone,2023-11-23 00:44:00,168866,Love Theme (2nd Version)
2063,Ennio Morricone,2023-11-23 00:46:00,102600,Toto and Alfredo
2064,Ennio Morricone,2023-11-23 00:50:00,258000,After The Destruction (Extended Version)
2065,Ennio Morricone,2023-11-23 10:20:00,183070,Love Theme For Nata
2066,Jeremy Zucker,2023-11-23 10:20:00,144179,better off
2067,Bad Bunny,2023-11-23 10:24:00,258298,Ojitos Lindos
2068,Rosie Darling,2023-11-23 10:26:00,146253,Reruns
2069,Alan Walker,2023-11-23 10:29:00,179052,"Alone, Pt. II"
2070,Sam Smith,2023-11-23 10:33:00,193795,To Die For
2071,Haley Joelle,2023-11-23 10:35:00,154000,Memory Lane
2072,Jeremy Zucker,2023-11-23 10:38:00,193946,better off
2073,Bad Bunny,2023-11-23 10:43:00,2182,Ojitos Lindos
2074,Keegan DeWitt,2023-11-23 10:43:00,13769,A Thousand Capacities
2075,Chelsea Cutler,2023-11-23 10:43:00,158990,Crazier Things (with Noah Kahan)
2076,Love Harder,2023-11-23 10:45:00,132858,The Love Songs
2077,Naeleck,2023-11-23 10:47:00,115094,Creep
2078,Sia,2023-11-23 10:49:00,1021,Unstoppable
2079,Zafrir,2023-11-23 10:49:00,1160,Boom Boom Pow
2080,The Chainsmokers,2023-11-23 10:49:00,952,See You Again
2081,Naeleck,2023-11-23 10:49:00,364,Creep
2082,Love Harder,2023-11-23 10:49:00,132858,The Love Songs
2083,Riton,2023-11-23 10:49:00,882,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
2084,Naeleck,2023-11-23 10:49:00,812,All My Heroes - Curbi Remix
2085,Vicetone,2023-11-23 10:49:00,464,Astronomia
2086,Bad Bunny,2023-11-23 10:52:00,952,Party
2087,ILLENIUM,2023-11-23 10:52:00,166835,Luv Me a Little
2088,Bad Bunny,2023-11-23 10:56:00,258298,Ojitos Lindos
2089,Rosie Darling,2023-11-23 10:59:00,146253,Reruns
2090,Lyrah,2023-11-23 13:11:00,159000,In the Leaves
2091,Lyrah,2023-11-23 13:11:00,4554,In the Leaves
2092,Sheena Ringo,2023-11-23 13:11:00,4649,長く短い祭
2093,Lyrah,2023-11-23 13:14:00,159000,In the Leaves
2094,Nu Aspect,2023-11-23 13:18:00,194107,Miss You
2095,Jane Good,2023-11-23 13:20:00,4067,The One
2096,Sole Sole,2023-11-23 13:20:00,128823,Always Together
2097,Piece Wise,2023-11-23 13:23:00,163410,Found It With You
2098,Lavern,2023-11-23 13:25:00,140000,Move Me
2099,LU2VYK,2023-11-23 13:27:00,146996,Universe
2100,Rayasa,2023-11-23 13:30:00,133871,U Were Cute
2101,rayn,2023-11-23 13:32:00,134923,feelings
2102,Coffee Cub,2023-11-23 13:34:00,145833,Ibiza
2103,Y.V.E. 48,2023-11-23 13:37:00,140357,All This Time
2104,Lavern,2023-11-23 13:39:00,129250,Take You High
2105,Dramatic Violin,2023-11-23 16:18:00,1002,In This Shirt (Violin)
2106,Alan Walker,2023-11-23 16:18:00,4535,"Alone, Pt. II"
2107,Love Harder,2023-11-23 16:18:00,298,The Love Songs
